Id,RouteName,RouteLink,Bus Name,Bus Type,Departure Time,Duration,Arrival Time,Rating,Price,Seats Available
2513,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),08:00:00,06h 25m,14:25:00,3.3,382.00,38
2514,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40:00,06h 20m,19:00:00,3.3,424.00,29
2515,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),06:45:00,04h 40m,11:25:00,3.6,451.00,18
2516,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Volvo A/C (2+2),10:00:00,06h 20m,16:20:00,3.3,424.00,34
2517,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),09:15:00,05h 30m,14:45:00,4.4,538.00,25
2518,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),07:00:00,05h 15m,12:15:00,4.2,380.00,38
2519,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),09:40:00,05h 20m,15:00:00,4.7,529.00,24
2520,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),08:00:00,04h 55m,12:55:00,3.7,404.00,28
2521,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),09:00:00,05h 40m,14:40:00,4.0,252.00,13
2522,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),09:00:00,05h 25m,14:25:00,4.1,404.00,37
2523,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Lavish Travels,A/C Seater / Sleeper (2+2),18:15:00,06h 45m,01:00:00,3.6,522.00,36
2524,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Khurana Bus Service,Bharat Benz A/C Seater (2+2),12:40:00,06h 00m,18:40:00,3.7,424.00,28
2525,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),10:00:00,05h 05m,15:05:00,3.6,420.00,34
2526,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),11:00:00,05h 25m,16:25:00,3.5,404.00,38
2527,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),12:00:00,05h 05m,17:05:00,3.4,410.00,32
2528,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),19:00:00,04h 59m,23:59:00,3.0,584.00,29
2529,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30:00,04h 15m,02:45:00,3.6,567.00,34
2530,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),18:40:00,05h 20m,00:00:00,3.6,540.00,49
2531,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),21:20:00,04h 20m,01:40:00,3.6,585.00,29
2532,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50:00,05h 15m,04:05:00,3.7,574.00,35
2533,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),20:30:00,04h 55m,01:25:00,3.0,494.00,27
2534,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Shiv Mohan Travels,AC Sleeper (2+1),18:20:00,06h 30m,00:50:00,4.3,557.00,27
2535,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:40:00,05h 20m,04:00:00,3.7,599.00,19
2536,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:40:00,04h 20m,03:00:00,3.6,495.00,41
2537,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),13:00:00,05h 25m,18:25:00,4.0,404.00,40
2538,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),14:30:00,05h 05m,19:35:00,3.5,404.00,37
2539,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),23:00:00,04h 50m,03:50:00,5.0,485.00,25
2540,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),15:30:00,05h 05m,20:35:00,3.7,420.00,38
2541,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),16:00:00,05h 55m,21:55:00,3.6,217.00,38
2542,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),16:30:00,05h 25m,21:55:00,3.5,380.00,43
2543,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00:00,06h 05m,23:05:00,4.2,469.00,42
2544,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),17:00:00,05h 50m,22:50:00,4.6,474.00,39
2545,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30:00,05h 00m,01:30:00,3.5,495.00,31
2546,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30:00,05h 10m,01:40:00,3.5,608.00,38
2547,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),17:30:00,05h 05m,22:35:00,3.9,404.00,43
2548,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:30:00,05h 50m,23:20:00,4.5,665.00,49
2549,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),17:45:00,04h 30m,22:15:00,3.4,554.00,39
2550,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00:00,05h 45m,23:45:00,3.5,573.00,29
2551,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00:00,05h 30m,23:30:00,4.7,474.00,45
2552,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:00:00,05h 45m,23:45:00,3.5,573.00,31
2553,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45:00,04h 45m,02:30:00,4.9,540.00,25
2554,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),18:00:00,06h 40m,00:40:00,4.7,364.00,36
2555,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:00:00,05h 00m,01:00:00,3.7,655.00,34
2556,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30:00,04h 15m,22:45:00,4.5,648.00,35
2557,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30:00,05h 15m,23:45:00,4.7,474.00,53
2558,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05:00,04h 40m,02:45:00,4.9,542.00,40
2559,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30:00,04h 45m,02:15:00,3.0,719.00,35
2560,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30:00,05h 35m,00:05:00,4.9,509.00,29
2561,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:30:00,05h 00m,23:30:00,3.7,599.00,41
2562,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15:00,04h 30m,23:45:00,3.0,584.00,24
2563,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),18:35:00,06h 35m,01:10:00,4.6,509.00,40
2564,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),18:40:00,04h 55m,23:35:00,3.9,451.00,38
2565,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),18:45:00,06h 30m,01:15:00,3.6,599.00,48
2566,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),23:00:00,04h 50m,03:50:00,3.0,495.00,29
2567,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00:00,04h 45m,01:45:00,5.0,576.00,32
2568,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00:00,04h 55m,23:55:00,4.7,569.00,26
2569,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,FlixBus,A/C Seater (2+2),19:00:00,06h 45m,01:45:00,4.0,524.00,43
2570,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:00:00,05h 45m,00:45:00,3.5,573.00,29
2571,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:00:00,05h 00m,00:00:00,4.5,648.00,41
2572,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55:00,04h 30m,04:25:00,4.1,567.00,42
2573,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00:00,04h 55m,23:55:00,4.6,474.00,33
2574,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55:00,04h 20m,04:15:00,3.9,495.00,39
2575,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00:00,05h 15m,00:15:00,4.8,474.00,42
2576,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Apex Bus Travels,A/C Seater / Sleeper (2+2),19:30:00,04h 30m,00:00:00,3.4,554.00,40
2577,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30:00,05h 20m,00:50:00,3.9,522.00,47
2578,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30:00,05h 00m,00:30:00,4.7,665.00,49
2579,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30:00,05h 10m,00:40:00,4.7,494.00,41
2580,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35:00,04h 24m,23:59:00,3.9,520.00,31
2581,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),19:40:00,05h 20m,01:00:00,4.6,499.00,40
2582,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),19:40:00,04h 45m,00:25:00,3.9,567.00,25
2583,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20:00,05h 00m,03:20:00,3.6,585.00,38
2584,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30:00,04h 30m,03:00:00,4.1,567.00,34
2585,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00:00,05h 30m,01:30:00,4.8,665.00,25
2586,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00:00,05h 20m,01:20:00,3.1,595.00,29
2587,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Gola Bus Service,A/C Seater/Sleeper (2+1),20:00:00,06h 05m,02:05:00,4.5,499.00,36
2588,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:00:00,05h 05m,01:05:00,4.8,555.00,20
2589,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00:00,05h 00m,01:00:00,4.7,474.00,39
2590,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00:00,05h 40m,01:40:00,3.5,618.00,21
2591,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00:00,05h 10m,01:10:00,3.9,474.00,41
2592,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15:00,04h 55m,01:10:00,3.9,642.00,41
2593,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15:00,04h 29m,00:44:00,4.1,500.00,45
2594,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30:00,05h 00m,01:30:00,3.6,500.00,29
2595,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Awadh Travels,A/C Sleeper (2+2),19:40:00,05h 20m,01:00:00,3.9,1019.00,46
2596,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30:00,05h 00m,01:30:00,4.8,665.00,38
2597,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),20:30:00,05h 15m,01:45:00,4.9,509.00,40
2598,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30:00,05h 20m,01:50:00,4.6,474.00,53
2599,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),20:35:00,04h 30m,01:05:00,3.0,764.00,31
2600,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00:00,05h 30m,02:30:00,3.9,474.00,45
2601,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00:00,04h 55m,01:55:00,4.9,665.00,34
2602,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30:00,04h 35m,02:05:00,3.0,1124.00,23
2603,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00:00,05h 00m,02:00:00,4.2,664.00,34
2604,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:10:00,05h 15m,02:25:00,4.2,599.00,35
2605,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15:00,04h 05m,01:20:00,4.4,600.00,22
2606,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20:00,05h 20m,02:40:00,4.5,513.00,44
2607,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:30:00,05h 19m,02:49:00,4.1,500.00,31
2608,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,NueGo,Electric A/C Seater (2+2),21:30:00,05h 45m,03:15:00,3.8,664.00,40
2609,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:50:00,04h 45m,03:35:00,4.8,384.00,37
2610,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 30,Himsuta AC Seater Volvo/Scania 2+2,08:00:00,12h 00m,20:00:00,3.1,1428.00,15
2611,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 775,Ordinary 3+2 Non AC Seater,11:45:00,17h 05m,04:50:00,4.0,825.00,39
2612,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 751,Ordinary 3+2 Non AC Seater,13:25:00,15h 35m,05:00:00,3.7,809.00,37
2613,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 725,Ordinary 3+2 Non AC Seater,13:35:00,15h 25m,05:00:00,3.7,822.00,37
2614,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 724,Ordinary 3+2 Non AC Seater,14:20:00,15h 10m,05:30:00,3.7,827.00,37
2615,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 776,Ordinary 3+2 Non AC Seater,15:24:00,13h 36m,05:00:00,2.3,825.00,36
2616,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 801,Ordinary 3+2 Non AC Seater,15:45:00,16h 45m,08:30:00,3.7,809.00,36
2617,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,16:00:00,13h 00m,05:00:00,3.3,1428.00,28
2618,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 754,Ordinary 3+2 Non AC Seater,16:15:00,16h 15m,08:30:00,3.6,814.00,37
2619,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,17:00:00,13h 00m,06:00:00,4.0,1428.00,17
2620,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,18:00:00,13h 00m,07:00:00,4.4,1428.00,15
2621,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 214001,Himsuta AC Seater Volvo/Scania 2+2,19:00:00,12h 00m,07:00:00,3.7,1428.00,20
2622,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,20:00:00,13h 00m,09:00:00,2.9,1446.00,30
2623,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 701,Ordinary 3+2 Non AC Seater,21:30:00,13h 00m,10:30:00,4.1,820.00,37
2624,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 65,Himsuta AC Seater Volvo/Scania 2+2,22:30:00,12h 00m,10:30:00,3.9,1446.00,28
2625,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),16:00:00,12h 20m,04:20:00,4.6,664.00,20
2626,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:30:00,10h 00m,07:30:00,4.5,759.00,30
2627,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),19:30:00,11h 30m,07:00:00,4.6,594.00,22
2628,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,AdFlixBus,A/C Seater (2+2),20:30:00,11h 25m,07:55:00,4.5,659.00,39
2629,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00:00,09h 45m,07:45:00,4.4,854.00,28
2630,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00:00,11h 00m,07:00:00,4.4,618.00,25
2631,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),17:00:00,12h 05m,05:05:00,4.4,683.00,22
2632,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),15:30:00,12h 30m,04:00:00,3.6,619.00,37
2633,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00:00,10h 45m,04:45:00,4.2,569.00,18
2634,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:40:00,10h 30m,08:10:00,4.2,759.00,50
2635,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:00:00,10h 00m,06:00:00,4.5,674.00,38
2636,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30:00,10h 00m,06:30:00,4.1,700.00,36
2637,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30:00,10h 55m,06:25:00,3.4,540.00,41
2638,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00:00,10h 55m,08:55:00,3.2,619.00,33
2639,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),17:00:00,11h 30m,04:30:00,3.2,765.00,33
2640,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:00:00,10h 20m,07:20:00,3.0,639.00,38
2641,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:00:00,11h 20m,05:20:00,4.5,786.00,39
2642,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),17:00:00,11h 10m,04:10:00,3.7,700.00,27
2643,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:25:00,10h 30m,04:55:00,3.0,674.00,30
2644,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:35:00,10h 40m,09:15:00,4.2,709.00,35
2645,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:00:00,10h 00m,08:00:00,3.7,700.00,40
2646,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:30:00,10h 30m,06:00:00,3.6,700.00,38
2647,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),19:00:00,12h 00m,07:00:00,0.0,1979.00,41
2648,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Aarohi Travels,VE A/C Seater (2+2),18:00:00,11h 53m,05:53:00,0.0,2380.95,49
2649,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),18:00:00,12h 00m,06:00:00,3.5,849.00,37
2650,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Sonu Nath Bus Service,VE A/C Semi Sleeper (2+2),18:30:00,11h 15m,05:45:00,0.0,2500.00,49
2651,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),14:30:00,13h 10m,03:40:00,2.9,619.00,31
2652,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),17:30:00,11h 00m,04:30:00,2.8,674.00,33
